_costPrice,_carriage,_carriageKnown,_profit,_marginPct,_supplier,_supplierSku,_marketplacePermitted,_stockQty,_photoCount,Title,Description,KaikuCategory,eBayCategoryID,ConditionID,StartPrice,Quantity,Format,Duration,Location,PostalCode,HandlingTimeDays,CustomLabel,EAN,MPN,C:Brand,C:Colour,C:Material,C:Room,C:Style,C:Length,C:Width,C:Height,C:Unit,C:Weight,PicURLs
20.25,,NO — margin overstated,8.12,28.0,"Premier Housewares","5535028",NOT PERMITTED — ask supplier,,8,"Allegra Brown Glass Soap Dispenser 7x7cm","<p>The Allegra Brown Glass Soap Dispenser features a robust glass design complemented by stainless steel, with a capacity of 300ml and dimensions of 7 × 7 × 22 cm.</p><ul><li>Robust glass design</li><li>300ml capacity</li><li>Easy refill mechanism</li></ul><ul><li>Dimensions: 7 x 7 x 22 cm</li><li>Material: Glass</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,29.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-ALLEGRA-009",5018705950631,,"Kaiku","Brown","Glass","","Modern",7,7,22,cm,,"https://cdn.sanity.io/images/huh1e45n/production/6db0857058413e6d68651ee15707fd039c19b34c-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/7f60f8ccfb2a64a7cf2a231eb73d0f4cdf7b080d-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/ffc1f7b40bca23b16926e0ed3805909604926da6-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/df2ec18b84048e275e59d2bfd90e128e55919f41-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/3513765cdfdc09a7b9e3de6419bfc629a7bc7b46-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c9940f1b831bee42d9b2197f88f96eb24ea43652-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/db69ea76cb9a452ebe4a8e75204b054fc15f4fce-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/85477546ae6188ad5a415be9cc6056cabf157838-1280x1280.jpg"
41.47,,NO — margin overstated,16.45,27.9,"Aosom","920-100V70GG",NOT PERMITTED — ask supplier,,4,"LED Computer Desk with Power Outlets, Carbon Fibre Grey 120x50cm","<p>This LED Computer Desk features durable particleboard and steel construction, offering a spacious work surface with RGB lighting and built-in power outlets.</p><ul><li>Dimensions: 120 x 50 x 89.5 cm</li><li>Weight: 60kg</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",desks,FILL,1000,59.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-DESK-LED-001",,,"Kaiku","Grey","","","Industrial",120,50,89.5,cm,60kg,"https://cdn.sanity.io/images/huh1e45n/production/d6185147eb2b3bb0cad403721e2799a4c8eebf17-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/94204b91b67a7518496889da9cf883c0d5ff6b04-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/ab7498c94af19c5a8862d890868e001fb0961c39-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/e746d8117e9b6b6a55f3bbee21ba994b67128e2a-2000x2000.jpg"
7.66,8.39,yes,6.40,27.8,"Hill Interiors","22094",yes,,4,"Eucalyptus Plant In Stone Effect Pot 19x19cm","<p>An artificial eucalyptus with silvery green foliage, supplied in a stone-effect pot. 19 x 19 x 23cm and 0.23kg, with no assembly needed.</p><ul><li>Dimensions: 19 x 19 x 23 cm</li><li>Weight: 0.23kg</li><li>Material: Stone</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,23.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-EUCALYPTUS-001",5050140209486,,"Kaiku","","Stone","","",19,19,23,cm,0.23kg,"https://cdn.sanity.io/images/huh1e45n/production/b0a4e3c2e54763da08e766c3ae966e75f5e6577f-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/ad3f39f5c7e59150f663c5deb205acec16c8bc0b-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/af422f889f401d2b421686df467d88d159e22324-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/f7f323715f7f76655192057741b0934879fd9fca-1800x1800.jpg"
45.02,,NO — margin overstated,17.82,27.8,"Premier Housewares","2502314",NOT PERMITTED — ask supplier,,1,"Large Leni Black And Gold Pendant Light 39x39cm","<p>A pendant light in iron, 39 x 39 x 168cm. 1.64kg shipped. Arrives assembled.</p><ul><li>Dimensions: 39 x 39 x 168 cm</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,64.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-LENI-001",5018705478364,,"Kaiku","Black","","","Vintage",39,39,168,cm,,"https://cdn.sanity.io/images/huh1e45n/production/445986c2ca2fa0786156c89f3a724ced144d3ede-500x500.jpg"
48.72,8.39,yes,22.48,27.7,"Hill Interiors","19417",yes,,6,"Aged Stone Ceramic Vase 29x29cm","<p>A ceramic vase with an aged stone-effect finish in a neutral tone, 29 x 29cm at the base and 30cm tall, weighing 7kg.</p><ul><li>Dimensions: 29 x 29 x 30 cm</li><li>Weight: 7kg</li><li>Material: Ceramic</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",vases,FILL,1000,81.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-VASE-AGED-001",5050140941799,,"Kaiku","","Ceramic","","Modern",29,29,30,cm,7kg,"https://cdn.sanity.io/images/huh1e45n/production/ca0ccaff2d38f64bee2c1d1175466953e4c42cd7-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/e2ff6d4549435f81ea8fa9cd5fdaf5dc82e5f043-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/8fa8f349557140e4e9fe077cfd0e829033f8441f-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/df1ecc79a34fde7f2de39e7ad44fafa9fb8e5a9d-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/b962946937e5861a09a85cab9105bb6659fd62e6-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/17c6a02daf37fe9844be823daf4468e185730c64-1800x1800.jpg"
48.72,8.39,yes,22.48,27.7,"Hill Interiors","24505",yes,,6,"Wood Mistora Hand Painted Canvas In Frame 3x80cm","<p>A hand-painted canvas in a wood frame, 80 x 80 x 3cm and 2.6kg.</p><ul><li>Dimensions: 3 x 80 x 80 cm</li><li>Weight: 2.6kg</li><li>Material: Wood</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-art,FILL,1000,81.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-ART-MISTORA-001",5050140450581,,"Kaiku","","Wood","","Artistic",3,80,80,cm,2.6kg,"https://cdn.sanity.io/images/huh1e45n/production/dfff3a4ff348d8644cc92228d60ec1b2a20496be-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/a0c40ea2a17dbcc05e8596e8f5a24874ed190d0b-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/0d5fbe22d35ee3099d5a8bef5f106179e81650bd-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/42ba48cdf43aff0c25b51f6206e6bd6de8e102f5-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/d16bb5a5e85985faa58bd1ce968b1ec2fb29d818-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/9d96903786963ef71cff8a732ff780ba3b152070-1600x1600.jpg"
48.72,8.39,yes,22.48,27.7,"Hill Interiors","24506",yes,,5,"Wood Silvra Hand Painted Canvas In Frame 3x80cm","<p>A hand-painted canvas in a wood frame, 80 x 80 x 3cm and 2.6kg.</p><ul><li>Dimensions: 3 x 80 x 80 cm</li><li>Weight: 2.6kg</li><li>Material: Wood</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-art,FILL,1000,81.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-ART-SILVRA-001",5050140450680,,"Kaiku","","Wood","","Contemporary",3,80,80,cm,2.6kg,"https://cdn.sanity.io/images/huh1e45n/production/e51a8f7172f168e864063f71fc03a03eadc462be-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/4332354bb56c718b9dfba100640603d26305ec47-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/9c67de6dc7925e5b4d76f9376c533c74db993041-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/e4c84624cd05eaa62f7b0070f9141f5cfb7394f7-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/4e493b8f083cdb6e47aed9e19e25ca48cc3d6504-1600x1600.jpg"
48.72,8.39,yes,22.48,27.7,"Hill Interiors","20695",yes,280,3,"Resin Antique Gold Marching Hares Lamp With Green Velvet Shade 28x28cm","<p>A table lamp with a sculpted marching-hares base in resin with an antique gold finish, under a green velvet shade. 28 x 28 x 48cm, 1.1kg. Takes an E27 bulb, not included. Indoor use only.</p><ul><li>Dimensions: 28 x 28 x 48 cm</li><li>Weight: 1.1kg</li><li>Material: Resin</li><li>Colour: Gold</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,81.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,3,"KK-LT-ANTIQUE-GLD-002",5050140069585,,"Kaiku","Gold","Resin","","",28,28,48,cm,1.1kg,"https://cdn.sanity.io/images/huh1e45n/production/75c4513fd5f7d8e76bdb2b43498271b678e3b93f-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/02791e25adca671ebf3213edd514c95949fd0bbf-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/3e2362f445a1174f7e0fb2e1d69dc725b5fc10ca-1600x1600.jpg"
38.98,8.39,yes,18.43,27.5,"Hill Interiors","24479",yes,,5,"White Ceramic Sona Large Hurricane Lantern With Lid 21x21cm","<p>A ceramic and glass hurricane lantern with a lid, in white, 21 x 21 x 50cm and 2.7kg.</p><ul><li>Dimensions: 21 x 21 x 50 cm</li><li>Weight: 2.7kg</li><li>Material: Ceramic, Glass</li><li>Colour: White</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",candles-and-lanterns,FILL,1000,67.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-CAND-SONA-WHT-001",5050140447987,,"Kaiku","White","Ceramic","","Elegant",21,21,50,cm,2.7kg,"https://cdn.sanity.io/images/huh1e45n/production/b20146136be09417222d7832a8976d2f67698a40-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/d99258deee893832458d319b29ad1ec898cfb69e-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/02826691a0262c7cf48a58ff1baf3a43c07bdc81-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/cacbf6c22b64d52a88d9f9e2a3a97470ca5245fa-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/95e998c0c8c24fbd4e058e4f489e9cb1d2e9f362-1600x1600.jpg"
38.98,8.39,yes,18.43,27.5,"Hill Interiors","22047",yes,75,5,"Metal 2.75m\9ft Plug-In LED 8 Sequence Warm White Cluster String 20x20cm","<p>A 2.75m plug-in LED cluster string with 432 warm white LEDs on flexible silver wire and eight lighting sequences, weighing 0.24kg. Indoor use only.</p><ul><li>Dimensions: 20 x 20 x 520 cm</li><li>Weight: 0.24kg</li><li>Material: Metal</li><li>Colour: White</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,67.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-FT-001",5050140204788,,"Kaiku","White","Metal","","",20,20,520,cm,0.24kg,"https://cdn.sanity.io/images/huh1e45n/production/868e1625754b9de668cc374667c87758cffe1eca-1500x1500.jpg | https://cdn.sanity.io/images/huh1e45n/production/b1ef2b603b08a3297c0711eee3d55c030a092035-1500x1500.jpg | https://cdn.sanity.io/images/huh1e45n/production/955cfda94332a6163e25918571a140f07268f72f-1500x1500.jpg | https://cdn.sanity.io/images/huh1e45n/production/a9ab3920263a5afe393caf5f04a06294b14311d5-2064x2064.jpg | https://cdn.sanity.io/images/huh1e45n/production/ac65f40ab57e7f3d39ad73fad3d4253766275fb8-1800x1800.jpg"
41.16,,NO — margin overstated,15.96,27.4,"Aosom","B31-634V00BK",NOT PERMITTED — ask supplier,,4,"Dimmable LED Flush Ceiling Light with Remote, Black 70x30cm","<p>A flush-mounted LED ceiling light, 70 x 30cm and only 7cm deep, in steel and plastic with a black finish. It dims from 10 to 100 per cent and shifts from 3000K to 6000K on the remote; 43W and 1.4kg.</p><ul><li>Dimensions: 70 x 30 x 7 cm</li><li>Weight: 1.4kg</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,58.19,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-DIMMABLE-001",,,"Kaiku","Black","","","Modern",70,30,7,cm,1.4kg,"https://cdn.sanity.io/images/huh1e45n/production/617a426e3ec7b6155d1056cf85bd86dd45f996c6-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/c0a67c718cda8970c3c1d48c111bb6839bf66e8d-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/a07953f429810d09d5f456b03421b80eaf1d7938-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/d4079174aab906448f66a58b6a4cb5da870727df-2000x2000.jpg"
63.16,,NO — margin overstated,24.31,27.3,"Premier Housewares","2406738",NOT PERMITTED — ask supplier,,6,"Black MDF Depok Large Rattan Planter with Metal Stand 29x29cm","<p>The Depok Large Rattan Planter combines natural rattan with a black metal base, measuring 29 x 29 x 64 cm.</p><ul><li>Dimensions: 29 x 29 x 64 cm</li><li>Material: MDF</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,89.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DEPOK-BLK-002",5018705970530,,"Kaiku","Black","MDF","","Modern",29,29,64,cm,,"https://cdn.sanity.io/images/huh1e45n/production/6ec46535bd42db4845fbdcaad848d381766a9537-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/9808a41710755adddd52b4f5cb453e4778891b13-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/de4632d2b587bf6528b582ec312182052fa7c232-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/590a328c46fb87f6922b4c54f5d1169eae865364-899x1199.jpg | https://cdn.sanity.io/images/huh1e45n/production/65f50c58f1e9adc4ae7879c7e9c687352fa83984-899x1199.jpg | https://cdn.sanity.io/images/huh1e45n/production/2cc9c0d043f08def4d11c7797cd16d40bfb1b569-899x1199.jpg"
37.54,,NO — margin overstated,14.47,27.3,"Aosom","B31-596V00OG",NOT PERMITTED — ask supplier,,4,"Tiffany Style Semi-Flush Ceiling Light, Three-Light 34x34cm","<p>A semi-flush ceiling light with a stained glass shade in orange and white, set into copper and metal. 34cm across and 50cm deep, it takes three E27 bulbs up to 40W each and weighs 2.7kg.</p><ul><li>Dimensions: 34 x 34 x 50 cm</li><li>Weight: 2.7kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,53.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-TIFFANY-001",,,"Kaiku","","","","Vintage",34,34,50,cm,2.7kg,"https://cdn.sanity.io/images/huh1e45n/production/afff581941ba0120071f7ec7cc6ce8b8b762975d-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/5a4c2701cf45e1828887cf92e1b4908c02af9755-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/536cdef4e5232bdd34f1d2b6613240c007fb56e4-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/854b65bd11015b48e216378d9c12e63493a158ec-2000x2000.jpg"
29.23,8.39,yes,14.38,27.1,"Hill Interiors","24532",yes,66,4,"Glass Decorative Hanging Black Mirror 1x13cm","<p>A tall, narrow wall mirror in a black frame, 13 x 1 x 146cm and 1.58kg.</p><ul><li>Dimensions: 1 x 13 x 146 cm</li><li>Weight: 1.58kg</li><li>Material: Glass</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bedroom-mirrors,FILL,1000,53.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BEDM-DECORATIVE-BLK-001",5050140453285,,"Kaiku","Black","Glass","","Modern",1,13,146,cm,1.58kg,"https://cdn.sanity.io/images/huh1e45n/production/714fa38d8d1e2dc3af1b11a05e7da5695354a7e2-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/a67b8bbf74dbcafba7390f6e9bd51cabeff9c844-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/bcbf93d420a23aa262d5506c959ffbeaa9738246-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/0069e6d711683e2cfc2e4f809d4ad3841a9e8f11-1600x1600.jpg"
41.33,,NO — margin overstated,15.79,27.1,"Aosom","B31-633V00SR",NOT PERMITTED — ask supplier,,4,"Pendant Light with Three Colour Temperatures, Silver 120x20cm","<p>A pendant light in steel and plastic, 120 x 20 x 155cm and 1.4kg.</p><ul><li>Dimensions: 120 x 20 x 155 cm</li><li>Weight: 1.4kg</li><li>Colour: Silver</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,58.19,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-PENDANT-002",,,"Kaiku","Silver","","","Modern",120,20,155,cm,1.4kg,"https://cdn.sanity.io/images/huh1e45n/production/9a88bf22a2d06774ca405da463af1cb7e79eb1d9-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/2ade2c211710186a3e4bd4494114bce62d807a88-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/516f94711f0f7e7445561fb632edaebaef48013b-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/af7100dbb1803ac12d90ef107978361282a5e58e-2000x2000.jpg"
30.62,,NO — margin overstated,11.53,26.8,"Premier Housewares","5100311",NOT PERMITTED — ask supplier,,3,"Thread and Loom 6 Piece Dusty Turquoise Towel Set","<p>Discover the Thread and Loom 6 Piece Dusty Turquoise Towel Set, crafted from 100% soft cotton.</p><ul><li>6 towels total</li><li>100% soft cotton</li><li>Quick absorbency</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,43.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-THREAD-004",5018705991887,,"Kaiku","","","","Modern",0,0,0,cm,,"https://cdn.sanity.io/images/huh1e45n/production/54484fe50cef9afa0b739f04dd314ec187f0f1ac-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/6a0e6fb1e4f7b010d8ce145c93f7b0d50d116f2c-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/bd4b798e7b464e76f92db912ad2600ef0982313e-1280x1280.jpg"
30.62,,NO — margin overstated,11.53,26.8,"Premier Housewares","5100312",NOT PERMITTED — ask supplier,,3,"Thread and Loom 6 Piece Navy Blue Towel Set","<p>This Thread and Loom 6 Piece Navy Blue Towel Set is made from 100% soft cotton, offering ultimate absorbency.</p><ul><li>Soft cotton material</li><li>Quick absorbency</li><li>Classic design</li><li>Includes six towels</li></ul><ul><li>Colour: Blue</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,43.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-THREAD-005",5018705991900,,"Kaiku","Blue","","","Modern",0,0,0,cm,,"https://cdn.sanity.io/images/huh1e45n/production/c73bfbf06f5acc6f6de8931aafece4b28ae9b19e-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/e622332f1d28853fc499f796eeaf939f3175d68c-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c634136f1386f5eda97d1fd19ad21014d91d5e8a-1280x1280.jpg"
30.62,,NO — margin overstated,11.53,26.8,"Premier Housewares","5100314",NOT PERMITTED — ask supplier,,3,"Thread and Loom 6 Piece Mustard Towel Set","<p>The Thread and Loom 6 Piece Mustard Towel Set, crafted from 100% cotton, offers absorbency and modern style.</p><ul><li>Includes 2 face towels, 2 hand towels, and 2 bath towels</li><li>Made from 100% cotton for softness</li><li>Quickly absorbs moisture</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,43.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-THREAD-007",5018705991948,,"Kaiku","","","","Modern",0,0,0,cm,,"https://cdn.sanity.io/images/huh1e45n/production/bee76806561f0c75206ca84e651fa4d7a719cfc1-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/945624c01ce324f82c039f035e8778b2f8ed96ec-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/0fd10559bec1285648205b0981bdf640461b71ba-1280x1280.jpg"
30.62,,NO — margin overstated,11.53,26.8,"Premier Housewares","5100316",NOT PERMITTED — ask supplier,,6,"Thread and Loom 6 Piece Lilac Towel Set","<p>This Thread and Loom 6 Piece Lilac Towel Set is crafted from 100% cotton, offering a soft and absorbent touch for your bathroom.</p><ul><li>Soft and absorbent cotton</li><li>Includes hand and bath towels</li><li>Modern design</li><li>Quick drying texture</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,43.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-THREAD-008",5018705997063,,"Kaiku","","","","Modern",0,0,0,cm,,"https://cdn.sanity.io/images/huh1e45n/production/dd21d441d3753e4c6ebfc4086a691d0007015fb9-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/52e3b454e6b48aa0b404fcc559583a9773db1081-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/6edf3d3a65202e987ac7944d8c87f12d5ab4aad6-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/ab769cc33bd41a5a73b1c1c558f9bd29e0514740-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/8331807d249070ed484f42805b9b5518fc24f0da-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/ad24428621808695174636d7ac045aeed4b70e19-1280x1280.jpg"
52.93,,NO — margin overstated,19.76,26.7,"Premier Housewares","2406737",NOT PERMITTED — ask supplier,,6,"Black MDF Depok Small Rattan Planter with Metal Stand 26x26cm","<p>A planter in iron, natural rattan and MDF, 26 x 26 x 58cm. 1.3kg shipped. Rated to 10kg.</p><ul><li>Dimensions: 26 x 26 x 58 cm</li><li>Material: MDF</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,74.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DEPOK-BLK-001",5018705970523,,"Kaiku","Black","MDF","","Modern",26,26,58,cm,,"https://cdn.sanity.io/images/huh1e45n/production/010a8dbab3bf89006f75df7373598822849df438-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/4752011c18605112b534c2bdc49a81fbadbf44cb-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/719a9adcd5631e292a2be77d9643997b5aff0075-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/590a328c46fb87f6922b4c54f5d1169eae865364-899x1199.jpg | https://cdn.sanity.io/images/huh1e45n/production/e97c0014d53bb6b86130d9c424d15f4103dbc3d2-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/bf39854510436290ae46be2ae7c6636abf72233e-1200x1200.jpg"
